ground_truth,FileName,SPLIT,SSL_SPLIT
63,6006_JohnHuston_63_m.jpg,TRAIN,EXCLUDE
38,7717_VincentPrice_38_m.jpg,TRAIN,EXCLUDE
17,10165_JoanLeslie_17_f.jpg,VAL,EXCLUDE
22,14444_PeggyAshcroft_22_f.jpg,TRAIN,EXCLUDE
55,13476_GingerRogers_55_f.jpg,TRAIN,EXCLUDE
78,15039_AnnMiller_78_f.jpg,TRAIN,EXCLUDE
53,10919_Arletty_53_f.jpg,TEST,EXCLUDE
47,9294_BurtLancaster_47_m.jpg,TRAIN,EXCLUDE
35,9621_KostasXatzixristos_35_m.jpg,TEST,EXCLUDE
50,9252_VittorioGassman_50_m.jpg,TRAIN,EXCLUDE
46,2563_GaryOldman_46_m.jpg,TRAIN,EXCLUDE
55,14462_PeggyAshcroft_55_f.jpg,TRAIN,EXCLUDE
32,10833_RaquelWelch_32_f.jpg,TRAIN,EXCLUDE
32,12986_ClaudiaCardinale_32_f.jpg,TEST,EXCLUDE
34,3008_AlanRickman_34_m.jpg,TEST,EXCLUDE
47,5780_BenGazzara_47_m.jpg,TRAIN,EXCLUDE
45,5706_RoyRogers_45_m.jpg,TRAIN,EXCLUDE
21,14941_AmandaBlake_21_f.jpg,TRAIN,EXCLUDE
30,13880_AnnieGirardot_30_f.jpg,TRAIN,EXCLUDE
41,14141_SusannahYork_41_f.jpg,TRAIN,EXCLUDE
31,1152_FrederickSanger_31_m.jpg,TRAIN,EXCLUDE
31,1161_FrederickSanger_31_m.jpg,TEST,EXCLUDE
24,3325_JeffBridges_24_m.jpg,TEST,EXCLUDE
37,5254_Fotopoulos_37_m.jpg,VAL,EXCLUDE
21,12021_DebbieReynolds_21_f.jpg,TRAIN,EXCLUDE
33,3072_BruceWillis_33_m.jpg,VAL,EXCLUDE
42,2726_KevinBacon_42_m.jpg,TRAIN,EXCLUDE
29,11096_JodieFoster_29_f.jpg,TRAIN,EXCLUDE
42,1094_NielsBohr_42_m.jpg,TRAIN,EXCLUDE
65,2695_JohnCleese_65_m.jpg,TRAIN,EXCLUDE
61,5418_JonFinch_61_m.jpg,TRAIN,EXCLUDE
24,15978_MuhammadAli_24_m.jpg,TRAIN,EXCLUDE
46,8366_SimonMacCorkindale_46_m.jpg,TRAIN,EXCLUDE
50,9899_RoseMarie_50_f.jpg,VAL,EXCLUDE
37,15796_SarahDouglas_37_f.jpg,TEST,EXCLUDE
46,7830_AnthonyQuayle_46_m.jpg,TRAIN,EXCLUDE
72,3189_DerekJacobi_72_m.jpg,TRAIN,EXCLUDE
53,10955_DaliahLavi_53_f.jpg,TRAIN,EXCLUDE
59,5754_TommyLeeJones_59_m.jpg,TRAIN,EXCLUDE
72,12896_RuthGordon_72_f.jpg,TRAIN,EXCLUDE
33,13710_NormaShearer_33_f.jpg,TEST,EXCLUDE
64,15719_MargaretNolan_64_f.jpg,TRAIN,EXCLUDE
33,11209_MonicaVitti_33_f.jpg,VAL,EXCLUDE
68,1623_AlPacino_68_m.jpg,TRAIN,EXCLUDE
27,6200_DickieMoore_27_m.jpg,VAL,EXCLUDE
43,9408_Thanasisveggos_43_m.jpg,TRAIN,EXCLUDE
26,5989_JohnHuston_26_m.jpg,TRAIN,EXCLUDE
60,14910_KatharineHepburn_60_f.jpg,TRAIN,EXCLUDE
42,5229_DavidMcCallum_42_m.jpg,TRAIN,EXCLUDE
50,5538_NicolasSarkozy_50_m.jpg,TRAIN,EXCLUDE
55,2246_RayLiotta_55_m.jpg,TRAIN,EXCLUDE
22,13321_AvaGardner_22_f.jpg,TRAIN,EXCLUDE
35,4556_Fernandel_35_m.jpg,TRAIN,EXCLUDE
26,8036_HorstBuchholz_26_m.jpg,TRAIN,EXCLUDE
20,688_GeorgeHWBush_20_m.jpg,TRAIN,EXCLUDE
44,664_TonyBlair_44_m.jpg,TRAIN,EXCLUDE
55,741_RonaldReagan_55_m.jpg,TRAIN,EXCLUDE
35,9163_PeterSellers_35_m.jpg,TRAIN,EXCLUDE
23,13067_GraceKelly_23_f.jpg,TEST,EXCLUDE
69,840_HarrySTruman_69_m.jpg,TEST,EXCLUDE
69,3917_TomasMilian_69_m.jpg,TRAIN,EXCLUDE
38,14123_SusannahYork_38_f.jpg,TRAIN,EXCLUDE
39,1996_JamesCaan_39_m.jpg,TRAIN,EXCLUDE
75,5921_HowardKeel_75_m.jpg,TRAIN,EXCLUDE
22,15851_StВphaneAudran_22_f.jpg,TRAIN,EXCLUDE
35,2454_ChevyChase_35_m.jpg,TRAIN,EXCLUDE
34,5682_RobertDeNiro_34_m.jpg,VAL,EXCLUDE
34,1991_JamesCaan_34_m.jpg,TRAIN,EXCLUDE
26,14162_EstherWilliams_26_f.jpg,TRAIN,EXCLUDE
32,6294_ErrolFlynn_32_m.jpg,TRAIN,EXCLUDE
67,3965_BrianDennehy_67_m.jpg,VAL,EXCLUDE
39,2554_GaryOldman_39_m.jpg,TRAIN,EXCLUDE
26,3749_RutgerHauer_26_m.jpg,TRAIN,EXCLUDE
63,8237_RandolphScott_63_m.jpg,TRAIN,EXCLUDE
48,7690_UgoTognazzi_48_m.jpg,TRAIN,EXCLUDE
91,13449_DanielleDarrieux_91_f.jpg,VAL,EXCLUDE
24,6287_ErrolFlynn_24_m.jpg,TRAIN,EXCLUDE
65,7705_UgoTognazzi_65_m.jpg,TRAIN,EXCLUDE
26,7942_GilbertRoland_26_m.jpg,TEST,EXCLUDE
61,9775_TomJones_61_f.jpg,VAL,EXCLUDE
33,16400_Ross_33_f.jpg,TRAIN,EXCLUDE
45,5932_JackLarson_45_m.jpg,TRAIN,EXCLUDE
49,5746_TommyLeeJones_49_m.jpg,TRAIN,EXCLUDE
81,3251_GeneHackman_81_m.jpg,TEST,EXCLUDE
16,3235_GeneHackman_16_m.jpg,TEST,EXCLUDE
19,12619_HedyLamarr_19_f.jpg,TEST,EXCLUDE
38,1189_ErnestRutherford_38_m.jpg,TRAIN,EXCLUDE
62,11941_CatherineSpaak_62_f.jpg,TEST,EXCLUDE
61,9970_ElkeSommer_61_f.jpg,TEST,EXCLUDE
30,9_MariaCallas_30_f.jpg,TRAIN,EXCLUDE
50,8907_ChristopherEccleston_50_m.jpg,TRAIN,EXCLUDE
41,4639_JamesGarner_41_m.jpg,TRAIN,EXCLUDE
72,10581_KathrynHays_72_f.jpg,TRAIN,EXCLUDE
39,8911_ErnestBorgnine_39_m.jpg,TEST,EXCLUDE
61,2440_ChevyChase_61_m.jpg,TRAIN,EXCLUDE
58,3208_EliWallach_58_m.jpg,VAL,EXCLUDE
38,13600_JeanPeters_38_f.jpg,TRAIN,EXCLUDE
30,4053_ClintWalker_30_m.jpg,TRAIN,EXCLUDE
45,6268_ErrolFlynn_45_m.jpg,TEST,EXCLUDE
40,9180_PeterSellers_40_m.jpg,TRAIN,EXCLUDE
21,14158_EstherWilliams_21_f.jpg,TRAIN,LABELED
40,1206_MendeleievDmitri_40_m.jpg,TRAIN,EXCLUDE
54,6315_FernandoRey_54_m.jpg,TRAIN,EXCLUDE
56,4425_RobertPowell_56_m.jpg,VAL,EXCLUDE
27,10402_BarbaraBain_27_f.jpg,TEST,EXCLUDE
43,7616_TellySavalas_43_m.jpg,TRAIN,EXCLUDE
77,6706_PeterGraves_77_m.jpg,VAL,EXCLUDE
50,2968_tomselleck_50_m.jpg,TRAIN,EXCLUDE
76,15284_DyanCannon_76_f.jpg,TRAIN,EXCLUDE
70,11979_AngelaLansbury_70_f.jpg,TRAIN,EXCLUDE
67,15618_KateOMara_67_f.jpg,TRAIN,EXCLUDE
32,9918_AliMacGraw_32_f.jpg,TRAIN,LABELED
20,4019_CharlieSheen_20_m.jpg,TRAIN,EXCLUDE
56,4196_HarveyKeitel_56_m.jpg,TEST,EXCLUDE
78,384_DavidSarnoff_78_m.jpg,VAL,EXCLUDE
51,14967_AmandaBlake_51_f.jpg,TRAIN,EXCLUDE
58,9447_EdwardGRobinson_58_m.jpg,TEST,EXCLUDE
84,4850_RogerMoore_84_m.jpg,TRAIN,EXCLUDE
29,8787_AnthonyPerkins_29_m.jpg,VAL,EXCLUDE
32,10405_BarbaraBain_32_f.jpg,TRAIN,EXCLUDE
47,4609_JamesGarner_47_m.jpg,TRAIN,EXCLUDE
27,15229_DebraPaget_27_f.jpg,TRAIN,LABELED
57,2332_AbeVigoda_57_m.jpg,TRAIN,EXCLUDE
32,16392_Houston_32_f.jpg,VAL,EXCLUDE
75,371_DavidSarnoff_75_m.jpg,TRAIN,EXCLUDE
70,12327_MelindaDillion_70_f.jpg,TRAIN,EXCLUDE
64,15990_MuhammadAli_64_m.jpg,TRAIN,EXCLUDE
55,8846_ArnoldSchwarzenegger_55_m.jpg,TRAIN,EXCLUDE
30,5680_RobertDeNiro_30_m.jpg,TRAIN,EXCLUDE
62,5274_JackNicolson_62_m.jpg,TEST,EXCLUDE
27,14796_SilvanaMangano_27_f.jpg,TEST,EXCLUDE
69,3999_BurtReynolds_69_m.jpg,TRAIN,EXCLUDE
85,4164_GenaRowlands_85_m.jpg,TRAIN,EXCLUDE
33,189_JhonLenon_33_m.jpg,TRAIN,EXCLUDE
25,11994_CybillShepherd_25_f.jpg,TRAIN,EXCLUDE
28,12257_JoanneWoodward_28_f.jpg,TRAIN,EXCLUDE
28,2221_RayLiotta_28_m.jpg,TRAIN,EXCLUDE
33,4725_MichaelCaine_33_m.jpg,TRAIN,EXCLUDE
35,6996_ChristopherWalken_35_m.jpg,VAL,EXCLUDE
74,6815_RoyScheider_74_m.jpg,TRAIN,EXCLUDE
50,9768_TomJones_50_f.jpg,TEST,EXCLUDE
54,4424_RobertPowell_54_m.jpg,TRAIN,EXCLUDE
37,9242_VittorioGassman_37_m.jpg,TRAIN,EXCLUDE
29,3351_JeffDaniels_29_m.jpg,TEST,EXCLUDE
37,16213_RichardPryor_37_m.jpg,TRAIN,EXCLUDE
32,15048_BettyGarrett_32_f.jpg,TEST,EXCLUDE
68,978_Einstain_68_m.jpg,TRAIN,EXCLUDE
35,46_Pele_35_m.jpg,TRAIN,EXCLUDE
41,7895_FredAstaire_41_m.jpg,VAL,EXCLUDE
72,16241_NelsonMandela_72_m.jpg,TRAIN,EXCLUDE
49,10783_OrnellaMuti_49_f.jpg,TRAIN,EXCLUDE
38,10693_MaggieSmith_38_f.jpg,TRAIN,EXCLUDE
50,5501_MichaelKeaton_50_m.jpg,TRAIN,EXCLUDE
65,15197_CydCharisse_65_f.jpg,TRAIN,EXCLUDE
29,11301_SophiaLoren_29_f.jpg,TRAIN,EXCLUDE
36,5557_PatrickStewart_36_m.jpg,VAL,EXCLUDE
48,5132_ArmandAssante_48_m.jpg,TRAIN,EXCLUDE
29,1260_AlexanderGrahamBell_29_m.jpg,TRAIN,EXCLUDE
55,1122_FaradayMichael_55_m.jpg,TRAIN,EXCLUDE
52,4719_KostasVoutsas_52_m.jpg,TRAIN,LABELED
29,12280_LauraAntonelli_29_f.jpg,TRAIN,EXCLUDE
60,5904_HowardKeel_60_m.jpg,TRAIN,EXCLUDE
40,12309_MelindaDillion_40_f.jpg,TRAIN,EXCLUDE
36,12580_DonnaReed_36_f.jpg,TRAIN,EXCLUDE
62,10000_GlennClose_62_f.jpg,TEST,EXCLUDE
45,6247_DirkBogarde_45_m.jpg,VAL,EXCLUDE
50,1164_AlbertSchweitzer_50_m.jpg,TRAIN,EXCLUDE
51,13211_MichellePfeiffer_51_f.jpg,TRAIN,EXCLUDE
48,11129_JuneLockhart_48_f.jpg,TRAIN,EXCLUDE
28,13065_GraceKelly_28_f.jpg,TRAIN,LABELED
25,4490_CarlosSantana_25_m.jpg,TRAIN,EXCLUDE
83,3631_MikeConnors_83_m.jpg,TEST,EXCLUDE
51,7552_RobertMorley_51_m.jpg,TRAIN,EXCLUDE
56,16464_Tyson_56_f.jpg,TRAIN,LABELED
47,6932_BorisKarloff_47_m.jpg,TRAIN,EXCLUDE
22,9749_DorisDay_22_f.jpg,TRAIN,EXCLUDE
22,14515_AudreyHepburn_22_f.jpg,TRAIN,EXCLUDE
64,305_MichaelBloomberg_64_m.jpg,TRAIN,EXCLUDE
27,12850_MylКneDemongeot_27_f.jpg,TRAIN,EXCLUDE
41,3456_LeslieCaron_41_m.jpg,TRAIN,EXCLUDE
66,87_PaulAnka_66_m.jpg,TRAIN,EXCLUDE
42,9726_DorisDay_42_f.jpg,TRAIN,EXCLUDE
32,11178_LizaMinelli_32_f.jpg,VAL,EXCLUDE
32,1988_JamesCaan_32_m.jpg,TRAIN,EXCLUDE
21,5515_NicolasSarkozy_21_m.jpg,TRAIN,EXCLUDE
39,13303_SigourneyWeaver_39_f.jpg,TRAIN,EXCLUDE
29,10609_LindaEvans_29_f.jpg,TRAIN,EXCLUDE
60,3252_GeneHackman_60_m.jpg,TRAIN,LABELED
58,3288_IanMcKellen_58_m.jpg,TRAIN,EXCLUDE
63,1754_TimCurry_63_m.jpg,TRAIN,EXCLUDE
37,15540_JulieBishop_37_f.jpg,TRAIN,LABELED
41,10570_KathrynHays_41_f.jpg,TRAIN,EXCLUDE
20,2700_KevinBacon_20_m.jpg,TRAIN,EXCLUDE
61,8427_VictorMature_61_m.jpg,TRAIN,EXCLUDE
44,5533_NicolasSarkozy_44_m.jpg,TRAIN,EXCLUDE
43,7684_UgoTognazzi_43_m.jpg,TRAIN,EXCLUDE
28,2778_MickJagger_28_m.jpg,TRAIN,EXCLUDE
26,15043_BettyGarrett_26_f.jpg,TRAIN,LABELED
37,9683_MegRyan_37_f.jpg,TRAIN,EXCLUDE
79,8876_CharltonHeaston_79_m.jpg,TEST,EXCLUDE
35,1842_TomJones_35_m.jpg,TRAIN,EXCLUDE
54,7323_LinoVentura_54_m.jpg,TRAIN,EXCLUDE
66,6009_JohnHuston_66_m.jpg,TRAIN,LABELED
30,15252_DyanCannon_30_f.jpg,TRAIN,EXCLUDE
19,399_SteveJobsb_19_m.jpg,TRAIN,EXCLUDE
59,3706_RingoStarr_59_m.jpg,TRAIN,EXCLUDE
38,4991_WarrenBeatty_38_m.jpg,VAL,EXCLUDE
48,11418_AnnetteBening_48_f.jpg,TRAIN,EXCLUDE
67,6262_DirkBogarde_67_m.jpg,TEST,EXCLUDE
58,6639_MelFerrer_58_m.jpg,TRAIN,LABELED
28,1490_GabrielGarciaMarquez_28_m.jpg,TRAIN,EXCLUDE
76,457_BerryGordy_76_m.jpg,TRAIN,EXCLUDE
29,6748_RockHudson_29_m.jpg,TRAIN,EXCLUDE
42,7994_GiulianoGemma_42_m.jpg,TRAIN,EXCLUDE
31,10767_OrnellaMuti_31_f.jpg,TRAIN,EXCLUDE
62,12968_CatherineDeneuve_62_f.jpg,TRAIN,EXCLUDE
69,12455_AngieDickinson_69_f.jpg,TRAIN,EXCLUDE
35,13118_JaneRussell_35_f.jpg,TRAIN,LABELED
52,12451_AngieDickinson_52_f.jpg,TRAIN,EXCLUDE
36,10178_JoanLeslie_36_f.jpg,TEST,EXCLUDE
21,151_PaulmcCartney_21_m.jpg,TRAIN,EXCLUDE
87,10190_JoanLeslie_87_f.jpg,TRAIN,LABELED
40,10910_Arletty_40_f.jpg,TRAIN,EXCLUDE
45,7189_JohnWayne_45_m.jpg,TRAIN,EXCLUDE
35,8273_RichardChamberlain_35_m.jpg,TRAIN,EXCLUDE
21,8032_HorstBuchholz_21_m.jpg,TRAIN,EXCLUDE
67,11908_BeaArthur_67_f.jpg,TRAIN,EXCLUDE
69,5579_PatrickStewart_69_m.jpg,TEST,EXCLUDE
81,7820_AndyGriffith_81_m.jpg,TEST,EXCLUDE
70,16361_Dench_70_f.jpg,TRAIN,EXCLUDE
39,13887_AnnieGirardot_39_f.jpg,TRAIN,EXCLUDE
66,8577_CliffRobertson_66_m.jpg,VAL,EXCLUDE
28,10505_FayeDunaway_28_f.jpg,TEST,EXCLUDE
40,7865_ChristopherPlummer_40_m.jpg,VAL,EXCLUDE
24,10760_OrnellaMuti_24_f.jpg,TRAIN,EXCLUDE
50,3090_BruceWillis_50_m.jpg,TRAIN,EXCLUDE
16,14083_RomySchneider_16_f.jpg,TRAIN,EXCLUDE
60,2418_BillMurray_60_m.jpg,TRAIN,EXCLUDE
70,1147_GalileoGalilei_70_m.jpg,TRAIN,EXCLUDE
52,4446_StevenSeagal_52_m.jpg,TRAIN,EXCLUDE
25,10862_SusanGeorge_25_f.jpg,TRAIN,EXCLUDE
29,15673_KathrynGrayson_29_f.jpg,TRAIN,EXCLUDE
65,2376_AlainDelon_65_m.jpg,VAL,EXCLUDE
41,8281_RichardChamberlain_41_m.jpg,VAL,EXCLUDE
50,13330_AvaGardner_50_f.jpg,TRAIN,EXCLUDE
46,10738_MerylStreep_46_f.jpg,TEST,EXCLUDE
53,2161_MelGibson_53_m.jpg,VAL,EXCLUDE
29,9949_ElkeSommer_29_f.jpg,VAL,EXCLUDE
38,9684_MegRyan_38_f.jpg,TRAIN,EXCLUDE
44,6533_KlausKinski_44_m.jpg,TRAIN,EXCLUDE
47,3087_BruceWillis_47_m.jpg,TRAIN,EXCLUDE
43,6563_LeeJCobb_43_m.jpg,TRAIN,LABELED
37,13418_DanielleDarrieux_37_f.jpg,VAL,EXCLUDE
31,4989_WarrenBeatty_31_m.jpg,TRAIN,EXCLUDE
48,11227_PiaLindstrom_48_f.jpg,TRAIN,EXCLUDE
34,4223_HelmutBerger_34_m.jpg,TRAIN,EXCLUDE
59,813_JosephStalin_59_m.jpg,TRAIN,EXCLUDE
48,3766_RutgerHauer_48_m.jpg,TRAIN,EXCLUDE
44,2154_MelGibson_44_m.jpg,TRAIN,EXCLUDE
69,3407_JohnLithgow_69_m.jpg,TRAIN,LABELED
64,11008_EllenBurstyn_64_f.jpg,TRAIN,EXCLUDE
78,11641_MaureenOHara_78_f.jpg,VAL,EXCLUDE
37,15949_MartinLutherKing_37_m.jpg,TEST,EXCLUDE
73,10930_Arletty_73_f.jpg,TRAIN,EXCLUDE
22,11592_MargeChampion_22_f.jpg,TEST,EXCLUDE
63,8082_JohnForsythe_63_m.jpg,VAL,EXCLUDE
58,63_Pele_58_m.jpg,TEST,EXCLUDE
50,352_Onasis_50_m.jpg,TEST,EXCLUDE
45,9208_RobertMitchum_45_m.jpg,TRAIN,EXCLUDE
31,14759_ShelleyWinters_31_f.jpg,VAL,EXCLUDE
73,12727_JanetLeigh_73_f.jpg,TRAIN,EXCLUDE
52,4722_MichaelCaine_52_m.jpg,TRAIN,EXCLUDE
40,242_TheodorakisMikis_40_m.jpg,TRAIN,EXCLUDE
30,1376_GiorgosSeferis_30_m.jpg,TRAIN,EXCLUDE
35,7067_FessParker_35_m.jpg,TEST,EXCLUDE
31,4552_Fernandel_31_m.jpg,TRAIN,EXCLUDE
26,14417_MaryPickford_26_f.jpg,VAL,EXCLUDE
48,9191_RichardBurton_48_m.jpg,TRAIN,EXCLUDE
42,11224_PiaLindstrom_42_f.jpg,TRAIN,EXCLUDE
41,2680_JohnCleese_41_m.jpg,TRAIN,EXCLUDE
60,7701_UgoTognazzi_60_m.jpg,TRAIN,EXCLUDE
72,16204_BillCosby_72_m.jpg,TRAIN,EXCLUDE
44,8992_GeorgeCScott_44_m.jpg,TRAIN,EXCLUDE
45,2990_WoodyAllen_45_m.jpg,TEST,EXCLUDE
30,8581_DavidCarradine_30_m.jpg,TRAIN,EXCLUDE
38,1911_EdwardFox_38_m.jpg,VAL,EXCLUDE
61,8293_RichardChamberlain_61_m.jpg,TRAIN,EXCLUDE
65,350_Onasis_65_m.jpg,TRAIN,EXCLUDE
51,2242_RayLiotta_51_m.jpg,VAL,EXCLUDE
79,15206_CydCharisse_79_f.jpg,TRAIN,EXCLUDE
27,15337_ErinGray_27_f.jpg,TRAIN,EXCLUDE
57,16352_Dench_57_f.jpg,VAL,EXCLUDE
62,13434_DanielleDarrieux_62_f.jpg,VAL,EXCLUDE
71,8298_RichardChamberlain_71_m.jpg,TEST,EXCLUDE
60,3180_DerekJacobi_60_m.jpg,TRAIN,EXCLUDE
35,7178_JohnGarfield_35_m.jpg,TRAIN,EXCLUDE
21,11843_BarbaraBouchet_21_f.jpg,TRAIN,LABELED
48,13565_IreneDunne_48_f.jpg,TRAIN,EXCLUDE
63,3961_BrianDennehy_63_m.jpg,TRAIN,EXCLUDE
34,6341_JamesArness_34_m.jpg,TRAIN,EXCLUDE
50,16324_Davis_50_f.jpg,VAL,EXCLUDE
22,12022_DebbieReynolds_22_f.jpg,TRAIN,EXCLUDE
22,13975_GloriaSwanson_22_f.jpg,TRAIN,EXCLUDE
18,13490_GladysCooper_18_f.jpg,TEST,EXCLUDE
24,14416_MaryPickford_24_f.jpg,TRAIN,EXCLUDE
43,4691_JohnTravolta_43_m.jpg,TRAIN,EXCLUDE
21,9876_LauraDern_21_f.jpg,VAL,EXCLUDE
37,12387_UrsulaAndress_37_f.jpg,TEST,EXCLUDE
69,7238_JosephCotten_69_m.jpg,TRAIN,EXCLUDE
56,610_Gorbachev_56_m.jpg,TRAIN,EXCLUDE
43,12291_LauraAntonelli_43_f.jpg,TRAIN,EXCLUDE
37,16215_RichardPryor_37_m.jpg,TRAIN,EXCLUDE
61,3124_ChuckNorris_61_m.jpg,TRAIN,EXCLUDE
42,12924_BarbraStreisand_42_f.jpg,TRAIN,EXCLUDE
51,12329_MyrnaLoy_51_f.jpg,TRAIN,EXCLUDE
46,11128_JuneLockhart_46_f.jpg,TRAIN,EXCLUDE
50,1237_RobertOppenheimer_50_m.jpg,TRAIN,EXCLUDE
16,7099_GladysCooper_16_m.jpg,TRAIN,EXCLUDE
29,14197_GeraldinePage_29_f.jpg,TEST,EXCLUDE
37,12197_ImeldaStaunton_37_f.jpg,TRAIN,EXCLUDE
71,2809_PeterFonda_71_m.jpg,TRAIN,EXCLUDE
75,9366_GregoryPeck_75_m.jpg,VAL,EXCLUDE
60,2798_PeterFonda_60_m.jpg,TRAIN,EXCLUDE
22,11624_MaureenOHara_22_f.jpg,TRAIN,EXCLUDE
18,121_MickJagger_18_m.jpg,VAL,EXCLUDE
32,7908_GeorgePeppard_32_m.jpg,TRAIN,EXCLUDE
70,12873_MylКneDemongeot_70_f.jpg,TRAIN,EXCLUDE
70,320_MichaelBloomberg_70_m.jpg,TRAIN,EXCLUDE
57,12868_MylКneDemongeot_57_f.jpg,TRAIN,EXCLUDE
53,3582_MichaelYork_53_m.jpg,TRAIN,EXCLUDE
29,10682_LuiseRainer_29_f.jpg,TRAIN,EXCLUDE
61,1417_ErnestHemingway_61_m.jpg,TEST,EXCLUDE
23,15899_VeraEllen_23_f.jpg,TRAIN,EXCLUDE
18,15521_JulieBishop_18_f.jpg,TRAIN,EXCLUDE
30,13763_RitaHayworth_30_f.jpg,TRAIN,EXCLUDE
34,13724_PatriciaNeal_34_f.jpg,TEST,EXCLUDE
20,7901_FredAstaire_20_m.jpg,VAL,EXCLUDE
46,10810_PeggyLipton_46_f.jpg,TRAIN,EXCLUDE
65,5049_AnthonyAndrews_65_m.jpg,TRAIN,EXCLUDE
42,14826_SimoneSignoret_42_f.jpg,TRAIN,EXCLUDE
28,14522_AudreyHepburn_28_f.jpg,TEST,EXCLUDE
46,11226_PiaLindstrom_46_f.jpg,VAL,EXCLUDE
38,655_TonyBlair_38_m.jpg,TRAIN,EXCLUDE
35,2749_LiamNeeson_35_m.jpg,TRAIN,EXCLUDE
49,4567_Fernandel_49_m.jpg,TRAIN,EXCLUDE
66,2079_JonVoight_66_m.jpg,TRAIN,EXCLUDE
58,13431_DanielleDarrieux_58_f.jpg,TRAIN,EXCLUDE
17,5291_JackNicolson_17_m.jpg,TRAIN,EXCLUDE
21,12567_DonnaReed_21_f.jpg,TEST,EXCLUDE
43,13035_GeraldineChaplin_43_f.jpg,TRAIN,EXCLUDE
34,8723_RichardAttenborough_34_m.jpg,VAL,EXCLUDE
58,13898_AnnieGirardot_58_f.jpg,TRAIN,EXCLUDE
27,14044_JudyGarland_27_f.jpg,TEST,EXCLUDE
32,13693_NormaShearer_32_f.jpg,TEST,EXCLUDE
33,11600_MargeChampion_33_f.jpg,TRAIN,EXCLUDE
48,4636_JamesGarner_48_m.jpg,TRAIN,EXCLUDE
85,13136_JaneRussell_85_f.jpg,TRAIN,EXCLUDE
53,4809_PierceBrosnan_53_m.jpg,TRAIN,EXCLUDE
34,2294_SamNeill_34_m.jpg,TRAIN,EXCLUDE
40,3303_JackColeman_40_m.jpg,VAL,EXCLUDE
36,15560_JulieHagerty_36_f.jpg,TRAIN,EXCLUDE
53,5051_AnthonyAndrews_53_m.jpg,TEST,EXCLUDE
37,1116_GregorMendel_37_m.jpg,TRAIN,EXCLUDE
47,15826_StefaniePowers_47_f.jpg,TRAIN,EXCLUDE
38,9212_RobertMitchum_38_m.jpg,TRAIN,EXCLUDE
25,1368_BertrandRussell_25_m.jpg,TRAIN,EXCLUDE
23,16373_Houston_23_f.jpg,TRAIN,EXCLUDE
90,5836_FrancesDee_90_m.jpg,VAL,EXCLUDE
36,15476_JeanetteMacDonald_36_f.jpg,TRAIN,EXCLUDE
37,14402_MaryPickford_37_f.jpg,TRAIN,EXCLUDE
9,6190_DickieMoore_9_m.jpg,TRAIN,EXCLUDE
66,10825_PeggyLipton_66_f.jpg,TRAIN,EXCLUDE
36,2461_ClaudeRich_36_m.jpg,TRAIN,EXCLUDE
24,5925_JackLarson_24_m.jpg,TRAIN,EXCLUDE
42,9960_ElkeSommer_42_f.jpg,TRAIN,EXCLUDE
62,2012_JamesCaan_62_m.jpg,VAL,EXCLUDE
50,4193_HarveyKeitel_50_m.jpg,TRAIN,EXCLUDE
67,3795_SeanConnery_67_m.jpg,VAL,EXCLUDE
30,15674_KathrynGrayson_30_f.jpg,TRAIN,EXCLUDE
69,3034_AlanRickman_69_m.jpg,TRAIN,EXCLUDE
26,11626_MaureenOHara_26_f.jpg,TRAIN,EXCLUDE
30,3413_KevinSpacey_30_m.jpg,TRAIN,EXCLUDE
68,2997_WoodyAllen_68_m.jpg,VAL,EXCLUDE
26,9084_LawrenceTierney_26_m.jpg,VAL,EXCLUDE
30,5694_RoyRogers_30_m.jpg,TRAIN,EXCLUDE
40,14764_ShelleyWinters_40_f.jpg,TRAIN,EXCLUDE
71,4295_KirkDouglas_71_m.jpg,TEST,EXCLUDE
33,11631_MaureenOHara_33_f.jpg,TRAIN,EXCLUDE
81,15418_JanePowell_81_f.jpg,TRAIN,EXCLUDE
62,3590_MichaelYork_62_m.jpg,TRAIN,EXCLUDE
38,10222_KathyBates_38_f.jpg,TEST,EXCLUDE
39,3383_JohnLithgow_39_m.jpg,TRAIN,EXCLUDE
39,5004_WarrenBeatty_39_m.jpg,TRAIN,LABELED
57,8986_GeorgeCScott_57_m.jpg,TRAIN,EXCLUDE
59,4669_JeffGoldblum_59_m.jpg,TRAIN,EXCLUDE
22,114_MickJagger_22_m.jpg,VAL,EXCLUDE
71,3714_RingoStarr_71_m.jpg,TRAIN,EXCLUDE
19,15005_AnnMiller_19_f.jpg,TRAIN,EXCLUDE
85,7663_TonyCurtis_85_m.jpg,TEST,EXCLUDE
42,14143_VivienLeigh_42_f.jpg,TRAIN,LABELED
47,4044_CharlieSheen_47_m.jpg,TRAIN,EXCLUDE
43,13675_LilliPalmer_43_f.jpg,VAL,EXCLUDE
51,2994_WoodyAllen_51_m.jpg,TRAIN,EXCLUDE
11,1350_BertrandRussell_11_m.jpg,VAL,EXCLUDE
64,10362_AnitaEkberg_64_f.jpg,VAL,EXCLUDE
48,2101_MelBrooks_48_m.jpg,TRAIN,EXCLUDE
72,6427_JamesCoburn_72_m.jpg,TEST,EXCLUDE
66,10427_BarbaraBain_66_f.jpg,TRAIN,EXCLUDE
50,7517_RichardBoone_50_m.jpg,VAL,EXCLUDE
31,11250_ShirleyJones_31_f.jpg,VAL,EXCLUDE
